datetime,count
2011-04-23 06:00:00,12.5
2011-04-23 07:00:00,93.3
2011-04-23 08:00:00,68.4
2011-04-23 09:00:00,73.3
2011-04-23 10:00:00,164.5
2011-04-23 11:00:00,52.3
2011-04-23 12:00:00,120.1
2011-04-23 13:00:00,133.4
2011-04-23 14:00:00,252.4
2011-04-23 15:00:00,264.5
2011-04-23 16:00:00,281.9
2011-04-23 17:00:00,292.5
2011-04-23 18:00:00,290.7
2011-04-23 19:00:00,189.0
2011-04-23 20:00:00,128.0
2011-04-23 21:00:00,127.1
2011-04-23 22:00:00,98.6
2011-04-23 23:00:00,67.2
2011-04-24 00:00:00,34.2
2011-04-24 01:00:00,30.9
2011-04-24 02:00:00,25.7
2011-04-24 03:00:00,21.9
2011-04-24 04:00:00,7.1
2011-04-24 05:00:00,9.3
2011-04-24 06:00:00,13.2
2011-04-24 07:00:00,65.1
2011-04-24 08:00:00,115.0
2011-04-24 09:00:00,134.8
2011-04-24 10:00:00,243.9
2011-04-24 11:00:00,256.1
2011-04-24 12:00:00,284.4
2011-04-24 13:00:00,302.7
2011-04-24 14:00:00,297.9
2011-04-24 15:00:00,289.0
2011-04-24 16:00:00,349.3
2011-04-24 17:00:00,359.2
2011-04-24 18:00:00,325.8
2011-04-24 19:00:00,142.9
2011-04-24 20:00:00,137.0
2011-04-24 21:00:00,110.5
2011-04-24 22:00:00,100.5
2011-04-24 23:00:00,49.3
2011-04-25 00:00:00,27.5
2011-04-25 01:00:00,9.7
2011-04-25 02:00:00,10.8
2011-04-25 03:00:00,5.1
2011-04-25 04:00:00,4.0
2011-04-25 05:00:00,12.4
2011-04-25 06:00:00,52.3
2011-04-25 07:00:00,187.5
2011-04-25 08:00:00,279.5
2011-04-25 09:00:00,155.3
2011-04-25 10:00:00,131.8
2011-04-25 11:00:00,133.2
2011-04-25 12:00:00,145.8
2011-04-25 13:00:00,149.5
2011-04-25 14:00:00,165.8
2011-04-25 15:00:00,167.4
2011-04-25 16:00:00,211.5
2011-04-25 17:00:00,399.6
2011-04-25 18:00:00,398.2
2011-04-25 19:00:00,275.6
2011-04-25 20:00:00,170.1
2011-04-25 21:00:00,168.0
2011-04-25 22:00:00,128.5
2011-04-25 23:00:00,78.7
2011-04-26 00:00:00,30.7
2011-04-26 01:00:00,12.3
2011-04-26 02:00:00,9.4
2011-04-26 03:00:00,4.4
2011-04-26 04:00:00,4.0
2011-04-26 05:00:00,8.4
2011-04-26 06:00:00,46.7
2011-04-26 07:00:00,186.2
2011-04-26 08:00:00,284.8
2011-04-26 09:00:00,163.4
2011-04-26 10:00:00,131.8
2011-04-26 11:00:00,138.7
2011-04-26 12:00:00,168.5
2011-04-26 13:00:00,165.9
2011-04-26 14:00:00,164.3
2011-04-26 15:00:00,164.3
2011-04-26 16:00:00,211.5
2011-04-26 17:00:00,402.4
2011-04-26 18:00:00,391.6
2011-04-26 19:00:00,246.5
2011-04-26 20:00:00,159.3
2011-04-26 21:00:00,167.8
2011-04-26 22:00:00,123.1
2011-04-26 23:00:00,85.4
2011-04-27 00:00:00,32.4
2011-04-27 01:00:00,15.1
2011-04-27 02:00:00,10.4
2011-04-27 03:00:00,4.3
2011-04-27 04:00:00,3.8
2011-04-27 05:00:00,8.4
2011-04-27 06:00:00,46.7
2011-04-27 07:00:00,177.8
2011-04-27 08:00:00,284.8
2011-04-27 09:00:00,156.2
2011-04-27 10:00:00,94.3
2011-04-27 11:00:00,105.2
2011-04-27 12:00:00,132.9
2011-04-27 13:00:00,123.5
2011-04-27 14:00:00,146.2
2011-04-27 15:00:00,170.0
2011-04-27 16:00:00,201.9
2011-04-27 17:00:00,236.2
2011-04-27 18:00:00,220.8
2011-04-27 19:00:00,251.6
2011-04-27 20:00:00,152.8
2011-04-27 21:00:00,143.6
2011-04-27 22:00:00,126.1
2011-04-27 23:00:00,79.5
2011-04-28 00:00:00,32.5
2011-04-28 01:00:00,14.6
2011-04-28 02:00:00,11.1
2011-04-28 03:00:00,5.6
2011-04-28 04:00:00,5.9
2011-04-28 05:00:00,8.5
2011-04-28 06:00:00,54.1
2011-04-28 07:00:00,179.1
2011-04-28 08:00:00,271.6
2011-04-28 09:00:00,165.7
2011-04-28 10:00:00,94.3
2011-04-28 11:00:00,94.3
2011-04-28 12:00:00,105.0
2011-04-28 13:00:00,112.6
2011-04-28 14:00:00,107.4
2011-04-28 15:00:00,167.3
2011-04-28 16:00:00,174.5
2011-04-28 17:00:00,384.8
2011-04-28 18:00:00,378.2
2011-04-28 19:00:00,275.8
2011-04-28 20:00:00,156.9
2011-04-28 21:00:00,115.7
2011-04-28 22:00:00,105.0
2011-04-28 23:00:00,64.5
2011-04-29 00:00:00,32.4
2011-04-29 01:00:00,21.7
2011-04-29 02:00:00,13.8
2011-04-29 03:00:00,4.8
2011-04-29 04:00:00,5.7
2011-04-29 05:00:00,13.6
2011-04-29 06:00:00,48.4
2011-04-29 07:00:00,188.6
2011-04-29 08:00:00,295.4
2011-04-29 09:00:00,180.2
2011-04-29 10:00:00,150.6
2011-04-29 11:00:00,173.2
2011-04-29 12:00:00,163.0
2011-04-29 13:00:00,159.7
2011-04-29 14:00:00,177.7
2011-04-29 15:00:00,155.0
2011-04-29 16:00:00,173.5
2011-04-29 17:00:00,357.2
2011-04-29 18:00:00,337.2
2011-04-29 19:00:00,220.5
2011-04-29 20:00:00,153.8
2011-04-29 21:00:00,110.7
2011-04-29 22:00:00,88.1
2011-04-29 23:00:00,52.5
2011-04-30 00:00:00,30.5
2011-04-30 01:00:00,28.1
2011-04-30 02:00:00,23.6
2011-04-30 03:00:00,15.1
2011-04-30 04:00:00,4.6
2011-04-30 05:00:00,4.8
2011-04-30 06:00:00,20.5
2011-04-30 07:00:00,24.8
2011-04-30 08:00:00,58.6
2011-04-30 09:00:00,105.6
2011-04-30 10:00:00,290.2
2011-04-30 11:00:00,302.3
2011-04-30 12:00:00,323.8
2011-04-30 13:00:00,330.6
2011-04-30 14:00:00,308.8
2011-04-30 15:00:00,304.9
2011-04-30 16:00:00,319.1
2011-04-30 17:00:00,317.3
2011-04-30 18:00:00,328.2
2011-04-30 19:00:00,254.0
2011-04-30 20:00:00,111.7
2011-04-30 21:00:00,96.5
2011-04-30 22:00:00,78.3
2011-04-30 23:00:00,56.3
2011-05-20 00:00:00,33.4
2011-05-20 01:00:00,14.3
2011-05-20 02:00:00,12.8
2011-05-20 03:00:00,3.5
2011-05-20 04:00:00,4.2
2011-05-20 05:00:00,24.8
2011-05-20 06:00:00,104.0
2011-05-20 07:00:00,265.7
2011-05-20 08:00:00,422.3
2011-05-20 09:00:00,197.2
2011-05-20 10:00:00,129.7
2011-05-20 11:00:00,158.1
2011-05-20 12:00:00,206.7
2011-05-20 13:00:00,187.9
2011-05-20 14:00:00,206.9
2011-05-20 15:00:00,208.0
2011-05-20 16:00:00,286.3
2011-05-20 17:00:00,390.7
2011-05-20 18:00:00,484.0
2011-05-20 19:00:00,386.8
2011-05-20 20:00:00,246.2
2011-05-20 21:00:00,195.2
2011-05-20 22:00:00,135.3
2011-05-20 23:00:00,85.8
2011-05-21 00:00:00,102.7
2011-05-21 01:00:00,72.3
2011-05-21 02:00:00,63.8
2011-05-21 03:00:00,25.4
2011-05-21 04:00:00,5.3
2011-05-21 05:00:00,8.9
2011-05-21 06:00:00,18.2
2011-05-21 07:00:00,47.5
2011-05-21 08:00:00,76.0
2011-05-21 09:00:00,194.5
2011-05-21 10:00:00,283.6
2011-05-21 11:00:00,380.8
2011-05-21 12:00:00,400.2
2011-05-21 13:00:00,398.4
2011-05-21 14:00:00,389.1
2011-05-21 15:00:00,406.7
2011-05-21 16:00:00,436.4
2011-05-21 17:00:00,384.0
2011-05-21 18:00:00,371.2
2011-05-21 19:00:00,362.3
2011-05-21 20:00:00,225.8
2011-05-21 21:00:00,214.3
2011-05-21 22:00:00,128.3
2011-05-21 23:00:00,73.4
2011-05-22 00:00:00,103.1
2011-05-22 01:00:00,69.7
2011-05-22 02:00:00,55.8
2011-05-22 03:00:00,25.1
2011-05-22 04:00:00,9.1
2011-05-22 05:00:00,12.2
2011-05-22 06:00:00,13.6
2011-05-22 07:00:00,49.7
2011-05-22 08:00:00,93.8
2011-05-22 09:00:00,173.4
2011-05-22 10:00:00,263.3
2011-05-22 11:00:00,378.3
2011-05-22 12:00:00,382.0
2011-05-22 13:00:00,387.2
2011-05-22 14:00:00,346.1
2011-05-22 15:00:00,396.8
2011-05-22 16:00:00,374.4
2011-05-22 17:00:00,350.8
2011-05-22 18:00:00,341.6
2011-05-22 19:00:00,334.6
2011-05-22 20:00:00,226.8
2011-05-22 21:00:00,199.6
2011-05-22 22:00:00,136.8
2011-05-22 23:00:00,68.7
2011-05-23 00:00:00,27.0
2011-05-23 01:00:00,14.9
2011-05-23 02:00:00,9.4
2011-05-23 03:00:00,5.7
2011-05-23 04:00:00,5.5
2011-05-23 05:00:00,18.9
2011-05-23 06:00:00,96.3
2011-05-23 07:00:00,263.1
2011-05-23 08:00:00,453.3
2011-05-23 09:00:00,213.1
2011-05-23 10:00:00,118.6
2011-05-23 11:00:00,153.8
2011-05-23 12:00:00,194.6
2011-05-23 13:00:00,216.0
2011-05-23 14:00:00,197.9
2011-05-23 15:00:00,197.9
2011-05-23 16:00:00,305.4
2011-05-23 17:00:00,378.2
2011-05-23 18:00:00,511.3
2011-05-23 19:00:00,409.1
2011-05-23 20:00:00,225.8
2011-05-23 21:00:00,120.4
2011-05-23 22:00:00,117.3
2011-05-23 23:00:00,96.4
2011-05-24 00:00:00,28.4
2011-05-24 01:00:00,13.1
2011-05-24 02:00:00,9.8
2011-05-24 03:00:00,6.6
2011-05-24 04:00:00,5.9
2011-05-24 05:00:00,20.7
2011-05-24 06:00:00,105.9
2011-05-24 07:00:00,152.4
2011-05-24 08:00:00,263.9
2011-05-24 09:00:00,221.8
2011-05-24 10:00:00,127.7
2011-05-24 11:00:00,150.7
2011-05-24 12:00:00,215.8
2011-05-24 13:00:00,204.6
2011-05-24 14:00:00,212.8
2011-05-24 15:00:00,184.8
2011-05-24 16:00:00,283.9
2011-05-24 17:00:00,419.0
2011-05-24 18:00:00,496.7
2011-05-24 19:00:00,398.7
2011-05-24 20:00:00,264.5
2011-05-24 21:00:00,208.0
2011-05-24 22:00:00,106.4
2011-05-24 23:00:00,94.8
2011-05-25 00:00:00,29.9
2011-05-25 01:00:00,14.3
2011-05-25 02:00:00,9.2
2011-05-25 03:00:00,5.4
2011-05-25 04:00:00,6.3
2011-05-25 05:00:00,22.5
2011-05-25 06:00:00,100.1
2011-05-25 07:00:00,280.1
2011-05-25 08:00:00,409.8
2011-05-25 09:00:00,215.3
2011-05-25 10:00:00,154.6
2011-05-25 11:00:00,156.0
2011-05-25 12:00:00,197.3
2011-05-25 13:00:00,193.5
2011-05-25 14:00:00,199.3
2011-05-25 15:00:00,214.4
2011-05-25 16:00:00,319.7
2011-05-25 17:00:00,540.8
2011-05-25 18:00:00,501.3
2011-05-25 19:00:00,379.5
2011-05-25 20:00:00,298.5
2011-05-25 21:00:00,212.8
2011-05-25 22:00:00,121.4
2011-05-25 23:00:00,92.6
2011-05-26 00:00:00,54.6
2011-05-26 01:00:00,33.4
2011-05-26 02:00:00,10.5
2011-05-26 03:00:00,4.5
2011-05-26 04:00:00,5.4
2011-05-26 05:00:00,21.0
2011-05-26 06:00:00,96.1
2011-05-26 07:00:00,233.2
2011-05-26 08:00:00,446.3
2011-05-26 09:00:00,207.9
2011-05-26 10:00:00,120.2
2011-05-26 11:00:00,153.5
2011-05-26 12:00:00,208.3
2011-05-26 13:00:00,161.2
2011-05-26 14:00:00,160.6
2011-05-26 15:00:00,180.0
2011-05-26 16:00:00,294.1
2011-05-26 17:00:00,529.1
2011-05-26 18:00:00,550.5
2011-05-26 19:00:00,344.3
2011-05-26 20:00:00,282.9
2011-05-26 21:00:00,215.2
2011-05-26 22:00:00,139.3
2011-05-26 23:00:00,100.5
2011-05-27 00:00:00,44.1
2011-05-27 01:00:00,20.2
2011-05-27 02:00:00,8.7
2011-05-27 03:00:00,4.6
2011-05-27 04:00:00,3.8
2011-05-27 05:00:00,26.5
2011-05-27 06:00:00,103.5
2011-05-27 07:00:00,287.6
2011-05-27 08:00:00,435.3
2011-05-27 09:00:00,218.3
2011-05-27 10:00:00,115.0
2011-05-27 11:00:00,153.4
2011-05-27 12:00:00,205.8
2011-05-27 13:00:00,206.7
2011-05-27 14:00:00,207.3
2011-05-27 15:00:00,212.1
2011-05-27 16:00:00,287.2
2011-05-27 17:00:00,556.3
2011-05-27 18:00:00,448.4
2011-05-27 19:00:00,361.0
2011-05-27 20:00:00,240.6
2011-05-27 21:00:00,180.7
2011-05-27 22:00:00,146.2
2011-05-27 23:00:00,91.0
2011-05-28 00:00:00,102.3
2011-05-28 01:00:00,83.0
2011-05-28 02:00:00,56.9
2011-05-28 03:00:00,27.0
2011-05-28 04:00:00,8.9
2011-05-28 05:00:00,9.1
2011-05-28 06:00:00,20.6
2011-05-28 07:00:00,42.1
2011-05-28 08:00:00,94.1
2011-05-28 09:00:00,185.5
2011-05-28 10:00:00,266.2
2011-05-28 11:00:00,422.6
2011-05-28 12:00:00,397.5
2011-05-28 13:00:00,394.8
2011-05-28 14:00:00,374.0
2011-05-28 15:00:00,402.0
2011-05-28 16:00:00,430.9
2011-05-28 17:00:00,401.4
2011-05-28 18:00:00,322.9
2011-05-28 19:00:00,340.0
2011-05-28 20:00:00,240.5
2011-05-28 21:00:00,212.3
2011-05-28 22:00:00,141.2
2011-05-28 23:00:00,127.4
2011-05-29 00:00:00,105.6
2011-05-29 01:00:00,90.6
2011-05-29 02:00:00,63.5
2011-05-29 03:00:00,26.8
2011-05-29 04:00:00,8.1
2011-05-29 05:00:00,10.7
2011-05-29 06:00:00,19.3
2011-05-29 07:00:00,42.1
2011-05-29 08:00:00,106.3
2011-05-29 09:00:00,138.4
2011-05-29 10:00:00,219.1
2011-05-29 11:00:00,307.6
2011-05-29 12:00:00,327.0
2011-05-29 13:00:00,419.1
2011-05-29 14:00:00,407.9
2011-05-29 15:00:00,389.5
2011-05-29 16:00:00,357.8
2011-05-29 17:00:00,328.9
2011-05-29 18:00:00,294.4
2011-05-29 19:00:00,320.0
2011-05-29 20:00:00,225.9
2011-05-29 21:00:00,155.8
2011-05-29 22:00:00,110.2
2011-05-29 23:00:00,111.8
2011-05-30 00:00:00,89.2
2011-05-30 01:00:00,71.4
2011-05-30 02:00:00,51.0
2011-05-30 03:00:00,27.1
2011-05-30 04:00:00,13.7
2011-05-30 05:00:00,17.2
2011-05-30 06:00:00,47.0
2011-05-30 07:00:00,66.3
2011-05-30 08:00:00,156.4
2011-05-30 09:00:00,187.0
2011-05-30 10:00:00,278.3
2011-05-30 11:00:00,358.7
2011-05-30 12:00:00,370.7
2011-05-30 13:00:00,360.4
2011-05-30 14:00:00,359.3
2011-05-30 15:00:00,338.3
2011-05-30 16:00:00,401.8
2011-05-30 17:00:00,420.1
2011-05-30 18:00:00,414.1
2011-05-30 19:00:00,252.7
2011-05-30 20:00:00,286.4
2011-05-30 21:00:00,368.7
2011-05-30 22:00:00,200.5
2011-05-30 23:00:00,98.6
2011-05-31 00:00:00,34.3
2011-05-31 01:00:00,17.1
2011-05-31 02:00:00,9.7
2011-05-31 03:00:00,5.1
2011-05-31 04:00:00,5.5
2011-05-31 05:00:00,22.4
2011-05-31 06:00:00,107.1
2011-05-31 07:00:00,264.4
2011-05-31 08:00:00,463.6
2011-05-31 09:00:00,196.2
2011-05-31 10:00:00,135.4
2011-05-31 11:00:00,140.7
2011-05-31 12:00:00,153.5
2011-05-31 13:00:00,158.1
2011-05-31 14:00:00,155.2
2011-05-31 15:00:00,154.2
2011-05-31 16:00:00,219.8
2011-05-31 17:00:00,499.4
2011-05-31 18:00:00,523.1
2011-05-31 19:00:00,366.2
2011-05-31 20:00:00,267.8
2011-05-31 21:00:00,221.7
2011-05-31 22:00:00,131.6
2011-05-31 23:00:00,97.5
2011-06-20 00:00:00,34.2
2011-06-20 01:00:00,17.8
2011-06-20 02:00:00,11.8
2011-06-20 03:00:00,4.3
2011-06-20 04:00:00,4.8
2011-06-20 05:00:00,18.8
2011-06-20 06:00:00,83.7
2011-06-20 07:00:00,165.5
2011-06-20 08:00:00,263.9
2011-06-20 09:00:00,222.7
2011-06-20 10:00:00,112.7
2011-06-20 11:00:00,143.8
2011-06-20 12:00:00,183.0
2011-06-20 13:00:00,196.1
2011-06-20 14:00:00,195.1
2011-06-20 15:00:00,206.3
2011-06-20 16:00:00,301.8
2011-06-20 17:00:00,428.4
2011-06-20 18:00:00,505.1
2011-06-20 19:00:00,383.2
2011-06-20 20:00:00,277.4
2011-06-20 21:00:00,206.5
2011-06-20 22:00:00,141.5
2011-06-20 23:00:00,97.1
2011-06-21 00:00:00,35.6
2011-06-21 01:00:00,17.6
2011-06-21 02:00:00,11.7
2011-06-21 03:00:00,5.4
2011-06-21 04:00:00,5.7
2011-06-21 05:00:00,18.4
2011-06-21 06:00:00,105.9
2011-06-21 07:00:00,288.9
2011-06-21 08:00:00,421.5
2011-06-21 09:00:00,209.7
2011-06-21 10:00:00,135.6
2011-06-21 11:00:00,129.0
2011-06-21 12:00:00,171.9
2011-06-21 13:00:00,204.8
2011-06-21 14:00:00,194.7
2011-06-21 15:00:00,198.5
2011-06-21 16:00:00,290.0
2011-06-21 17:00:00,537.5
2011-06-21 18:00:00,445.4
2011-06-21 19:00:00,396.0
2011-06-21 20:00:00,191.0
2011-06-21 21:00:00,219.6
2011-06-21 22:00:00,136.8
2011-06-21 23:00:00,104.3
2011-06-22 00:00:00,35.3
2011-06-22 01:00:00,17.3
2011-06-22 02:00:00,20.8
2011-06-22 03:00:00,4.6
2011-06-22 04:00:00,6.3
2011-06-22 05:00:00,21.2
2011-06-22 06:00:00,104.6
2011-06-22 07:00:00,290.2
2011-06-22 08:00:00,412.8
2011-06-22 09:00:00,205.6
2011-06-22 10:00:00,132.2
2011-06-22 11:00:00,157.3
2011-06-22 12:00:00,157.4
2011-06-22 13:00:00,154.5
2011-06-22 14:00:00,156.4
2011-06-22 15:00:00,153.6
2011-06-22 16:00:00,274.0
2011-06-22 17:00:00,458.3
2011-06-22 18:00:00,458.2
2011-06-22 19:00:00,364.3
2011-06-22 20:00:00,288.7
2011-06-22 21:00:00,196.9
2011-06-22 22:00:00,158.2
2011-06-22 23:00:00,99.0
2011-06-23 00:00:00,40.4
2011-06-23 01:00:00,23.9
2011-06-23 02:00:00,12.9
2011-06-23 03:00:00,4.5
2011-06-23 04:00:00,5.3
2011-06-23 05:00:00,21.8
2011-06-23 06:00:00,119.3
2011-06-23 07:00:00,292.9
2011-06-23 08:00:00,405.4
2011-06-23 09:00:00,223.2
2011-06-23 10:00:00,138.6
2011-06-23 11:00:00,160.5
2011-06-23 12:00:00,209.8
2011-06-23 13:00:00,205.1
2011-06-23 14:00:00,190.4
2011-06-23 15:00:00,189.4
2011-06-23 16:00:00,304.1
2011-06-23 17:00:00,469.5
2011-06-23 18:00:00,495.3
2011-06-23 19:00:00,355.4
2011-06-23 20:00:00,303.9
2011-06-23 21:00:00,222.7
2011-06-23 22:00:00,155.3
2011-06-23 23:00:00,107.8
2011-06-24 00:00:00,34.1
2011-06-24 01:00:00,19.6
2011-06-24 02:00:00,9.5
2011-06-24 03:00:00,5.2
2011-06-24 04:00:00,5.7
2011-06-24 05:00:00,21.2
2011-06-24 06:00:00,103.2
2011-06-24 07:00:00,266.8
2011-06-24 08:00:00,420.6
2011-06-24 09:00:00,206.6
2011-06-24 10:00:00,125.3
2011-06-24 11:00:00,150.8
2011-06-24 12:00:00,205.1
2011-06-24 13:00:00,199.5
2011-06-24 14:00:00,210.9
2011-06-24 15:00:00,193.0
2011-06-24 16:00:00,280.1
2011-06-24 17:00:00,569.3
2011-06-24 18:00:00,545.2
2011-06-24 19:00:00,388.7
2011-06-24 20:00:00,295.9
2011-06-24 21:00:00,240.5
2011-06-24 22:00:00,162.6
2011-06-24 23:00:00,124.4
2011-06-25 00:00:00,102.0
2011-06-25 01:00:00,88.8
2011-06-25 02:00:00,78.4
2011-06-25 03:00:00,37.4
2011-06-25 04:00:00,16.1
2011-06-25 05:00:00,14.3
2011-06-25 06:00:00,26.5
2011-06-25 07:00:00,66.0
2011-06-25 08:00:00,150.7
2011-06-25 09:00:00,180.9
2011-06-25 10:00:00,289.8
2011-06-25 11:00:00,384.7
2011-06-25 12:00:00,431.2
2011-06-25 13:00:00,431.5
2011-06-25 14:00:00,434.3
2011-06-25 15:00:00,406.9
2011-06-25 16:00:00,401.8
2011-06-25 17:00:00,417.6
2011-06-25 18:00:00,395.4
2011-06-25 19:00:00,372.6
2011-06-25 20:00:00,286.6
2011-06-25 21:00:00,243.5
2011-06-25 22:00:00,161.3
2011-06-25 23:00:00,115.0
2011-06-26 00:00:00,110.0
2011-06-26 01:00:00,85.2
2011-06-26 02:00:00,74.3
2011-06-26 03:00:00,36.4
2011-06-26 04:00:00,13.3
2011-06-26 05:00:00,13.1
2011-06-26 06:00:00,32.0
2011-06-26 07:00:00,55.0
2011-06-26 08:00:00,127.8
2011-06-26 09:00:00,186.9
2011-06-26 10:00:00,290.2
2011-06-26 11:00:00,384.2
2011-06-26 12:00:00,411.9
2011-06-26 13:00:00,407.6
2011-06-26 14:00:00,411.7
2011-06-26 15:00:00,410.5
2011-06-26 16:00:00,398.0
2011-06-26 17:00:00,393.0
2011-06-26 18:00:00,373.6
2011-06-26 19:00:00,363.9
2011-06-26 20:00:00,224.7
2011-06-26 21:00:00,206.9
2011-06-26 22:00:00,170.1
2011-06-26 23:00:00,127.9
2011-06-27 00:00:00,65.5
2011-06-27 01:00:00,13.4
2011-06-27 02:00:00,21.8
2011-06-27 03:00:00,3.9
2011-06-27 04:00:00,6.6
2011-06-27 05:00:00,18.6
2011-06-27 06:00:00,107.7
2011-06-27 07:00:00,303.1
2011-06-27 08:00:00,418.8
2011-06-27 09:00:00,225.9
2011-06-27 10:00:00,142.7
2011-06-27 11:00:00,162.2
2011-06-27 12:00:00,207.7
2011-06-27 13:00:00,198.2
2011-06-27 14:00:00,201.6
2011-06-27 15:00:00,191.6
2011-06-27 16:00:00,294.3
2011-06-27 17:00:00,543.5
2011-06-27 18:00:00,434.5
2011-06-27 19:00:00,384.4
2011-06-27 20:00:00,289.4
2011-06-27 21:00:00,217.2
2011-06-27 22:00:00,145.0
2011-06-27 23:00:00,104.0
2011-06-28 00:00:00,32.1
2011-06-28 01:00:00,17.0
2011-06-28 02:00:00,12.1
2011-06-28 03:00:00,4.8
2011-06-28 04:00:00,5.7
2011-06-28 05:00:00,20.2
2011-06-28 06:00:00,103.2
2011-06-28 07:00:00,279.0
2011-06-28 08:00:00,421.2
2011-06-28 09:00:00,203.5
2011-06-28 10:00:00,121.7
2011-06-28 11:00:00,150.1
2011-06-28 12:00:00,156.1
2011-06-28 13:00:00,201.8
2011-06-28 14:00:00,147.9
2011-06-28 15:00:00,160.9
2011-06-28 16:00:00,239.0
2011-06-28 17:00:00,370.5
2011-06-28 18:00:00,377.9
2011-06-28 19:00:00,327.1
2011-06-28 20:00:00,285.0
2011-06-28 21:00:00,209.9
2011-06-28 22:00:00,140.7
2011-06-28 23:00:00,108.7
2011-06-29 00:00:00,38.8
2011-06-29 01:00:00,21.2
2011-06-29 02:00:00,9.5
2011-06-29 03:00:00,5.5
2011-06-29 04:00:00,5.7
2011-06-29 05:00:00,18.7
2011-06-29 06:00:00,107.0
2011-06-29 07:00:00,304.5
2011-06-29 08:00:00,456.2
2011-06-29 09:00:00,212.6
2011-06-29 10:00:00,122.3
2011-06-29 11:00:00,163.0
2011-06-29 12:00:00,202.0
2011-06-29 13:00:00,203.7
2011-06-29 14:00:00,194.0
2011-06-29 15:00:00,209.3
2011-06-29 16:00:00,304.1
2011-06-29 17:00:00,563.6
2011-06-29 18:00:00,555.2
2011-06-29 19:00:00,346.7
2011-06-29 20:00:00,292.4
2011-06-29 21:00:00,232.9
2011-06-29 22:00:00,161.8
2011-06-29 23:00:00,127.8
2011-06-30 00:00:00,60.1
2011-06-30 01:00:00,33.5
2011-06-30 02:00:00,6.9
2011-06-30 03:00:00,5.3
2011-06-30 04:00:00,6.2
2011-06-30 05:00:00,23.2
2011-06-30 06:00:00,110.8
2011-06-30 07:00:00,323.8
2011-06-30 08:00:00,460.7
2011-06-30 09:00:00,209.4
2011-06-30 10:00:00,136.9
2011-06-30 11:00:00,161.0
2011-06-30 12:00:00,197.6
2011-06-30 13:00:00,203.8
2011-06-30 14:00:00,199.5
2011-06-30 15:00:00,200.7
2011-06-30 16:00:00,307.9
2011-06-30 17:00:00,574.4
2011-06-30 18:00:00,545.5
2011-06-30 19:00:00,379.1
2011-06-30 20:00:00,308.3
2011-06-30 21:00:00,236.3
2011-06-30 22:00:00,161.8
2011-06-30 23:00:00,118.4
2011-07-20 00:00:00,33.2
2011-07-20 01:00:00,15.2
2011-07-20 02:00:00,10.1
2011-07-20 03:00:00,7.0
2011-07-20 04:00:00,6.9
2011-07-20 05:00:00,22.7
2011-07-20 06:00:00,116.5
2011-07-20 07:00:00,284.5
2011-07-20 08:00:00,443.2
2011-07-20 09:00:00,203.5
2011-07-20 10:00:00,145.2
2011-07-20 11:00:00,145.8
2011-07-20 12:00:00,156.9
2011-07-20 13:00:00,162.6
2011-07-20 14:00:00,154.3
2011-07-20 15:00:00,157.1
2011-07-20 16:00:00,260.2
2011-07-20 17:00:00,482.0
2011-07-20 18:00:00,477.9
2011-07-20 19:00:00,378.0
2011-07-20 20:00:00,300.4
2011-07-20 21:00:00,219.7
2011-07-20 22:00:00,138.6
2011-07-20 23:00:00,104.3
2011-07-21 00:00:00,51.0
2011-07-21 01:00:00,20.1
2011-07-21 02:00:00,8.5
2011-07-21 03:00:00,3.9
2011-07-21 04:00:00,6.1
2011-07-21 05:00:00,18.8
2011-07-21 06:00:00,120.7
2011-07-21 07:00:00,289.1
2011-07-21 08:00:00,433.8
2011-07-21 09:00:00,207.2
2011-07-21 10:00:00,116.9
2011-07-21 11:00:00,132.2
2011-07-21 12:00:00,154.7
2011-07-21 13:00:00,153.8
2011-07-21 14:00:00,160.1
2011-07-21 15:00:00,158.0
2011-07-21 16:00:00,238.5
2011-07-21 17:00:00,483.3
2011-07-21 18:00:00,485.3
2011-07-21 19:00:00,398.8
2011-07-21 20:00:00,295.2
2011-07-21 21:00:00,231.7
2011-07-21 22:00:00,132.3
2011-07-21 23:00:00,108.5
2011-07-22 00:00:00,54.9
2011-07-22 01:00:00,17.2
2011-07-22 02:00:00,9.1
2011-07-22 03:00:00,4.5
2011-07-22 04:00:00,5.9
2011-07-22 05:00:00,22.2
2011-07-22 06:00:00,121.1
2011-07-22 07:00:00,281.0
2011-07-22 08:00:00,454.5
2011-07-22 09:00:00,193.2
2011-07-22 10:00:00,127.8
2011-07-22 11:00:00,146.1
2011-07-22 12:00:00,126.8
2011-07-22 13:00:00,130.0
2011-07-22 14:00:00,144.5
2011-07-22 15:00:00,146.9
2011-07-22 16:00:00,202.5
2011-07-22 17:00:00,457.7
2011-07-22 18:00:00,464.1
2011-07-22 19:00:00,395.5
2011-07-22 20:00:00,315.0
2011-07-22 21:00:00,231.0
2011-07-22 22:00:00,162.6
2011-07-22 23:00:00,98.9
2011-07-23 00:00:00,121.3
2011-07-23 01:00:00,85.1
2011-07-23 02:00:00,79.4
2011-07-23 03:00:00,35.8
2011-07-23 04:00:00,11.4
2011-07-23 05:00:00,12.9
2011-07-23 06:00:00,30.4
2011-07-23 07:00:00,61.4
2011-07-23 08:00:00,153.4
2011-07-23 09:00:00,189.2
2011-07-23 10:00:00,288.3
2011-07-23 11:00:00,349.0
2011-07-23 12:00:00,365.2
